,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,treatment,error,design1_y,design2_y,design3_y
0,-0.13027567239606733,-0.04976549311389039,0.7940892621029321,0.15797011082189125,0.8304339545980133,0.9323082110088917,0.22246920191461775,0.20108967017312881,0.5487761840567927,0.8176533613849197,0.2584079286576968,-0.20411056351716006,3.066634960787962,0.8001254051841699,1.2366922439224828,15.075963039647643,0.9893872591186977,0.6251701754700199,0.5905546275593784,1.550304341190167,0.0,-0.011629185816975753,-0.09396359702988297,2.613151769959774,2.0846512691226966
1,0.1196814535900303,0.213518945205553,0.6897664572788168,0.9332375346818389,1.699820537134628,3.7473151263913995,0.44041536481276994,0.20972902395472276,0.9637218115103016,7.540477728498702,0.22935433955267504,-0.8645837584658289,12.69406943486848,0.7091344265671312,0.7340071983754539,4.780358850409447,0.7047314018931642,0.5815636607264412,0.5705658567231298,1.687521261520478,0.0,0.03435267313439561,0.2777919817374562,7.104492328621078,6.131632725427916
2,0.03395741976623905,0.2436301085103688,1.7567897020928416,0.5093858353738439,1.9896088977986595,2.818948346494625,0.6085589767889684,0.24718397740590603,0.44252290144155826,4.141401555966878,0.469567044052315,-0.2066135076018485,1.7949451697279653,0.4412576560001922,0.39549527743038093,10.94501035436225,0.8922825833504813,2.3330337975581625,0.6045200639075964,0.00035685457324426687,0.0,-0.002843673163476814,0.24927579028845173,7.071889108596493,5.661456525324682
3,-0.18075536567017103,-0.09987614985470375,2.0316623789452914,0.8207773197026,1.1831603683326355,0.31495113943316405,0.4392150672828205,0.03465473437532944,0.38669170060690955,0.14713941956289742,0.3195478158236575,-0.8923996925625786,9.90523084677715,0.4734112908109753,1.0667380550751777,15.767905154084426,0.8325439928537346,0.22600152580630042,0.6674184206179664,0.4226426943731258,0.0,0.010722909092797654,-0.13434208217944885,4.220958357744052,1.8423884607543095
4,-0.06943203023622437,0.19497966458739693,0.8291968506729519,0.9893417848967182,0.03768680647758216,2.9602472915224833,0.550352251650726,0.38159583790993673,0.9942004322250638,5.076362130208534,0.4927216959063099,-0.7384230484711916,2.015204487986302,0.14212861605474378,0.7989129117319169,5.4106040322524525,0.39900514661590536,1.409336373612458,0.2659121338679092,0.08690724936257103,0.0,0.005114777084787346,0.1827364341131282,4.786871495536411,3.900280949527404
5,0.19817238445165813,-0.27369996265011,0.41958655056204824,0.7227556059231282,1.4360120868064556,2.0185826065023824,0.18422708164158086,0.2137496924605111,0.4887124464303392,3.8504151738810535,0.561827374480954,-2.6671526112632424,1.2208809321064549,0.4447327910590776,1.6833472225174206,4.676909388520629,0.529218675327459,3.67696281813333,0.7395518275441182,0.22861959696743142,0.0,0.0014051649566073044,-0.22275170158058816,4.461492033425568,3.7171266510424816
6,-0.29120150920716886,0.05946821856688921,2.3746016279057596,0.01738124860644793,2.4258668197900106,0.8477766824635852,0.39933670114090175,0.15301504946609215,0.060050109961120576,0.8498912594906384,0.6071909738625314,-1.5445884893699282,11.629963697681996,0.7451978182297012,0.7607662981263849,0.5969160968649214,0.9273838112209699,0.10165529832649897,0.4867522724031228,0.009222381086840177,0.0,-0.006164081482851828,-0.019496240217754826,5.513861542679366,3.6742304167741535
7,-0.05146951546274127,-0.1268496052556683,2.8253485892680494,0.29078856901533406,0.20576855188457666,2.5019415774709737,0.30921775868588564,0.171592822970937,0.004909337821719298,0.49289576285402137,0.2693994820995572,-1.2804652629122224,1.713789363076184,0.7380140578768358,0.7628381047967275,10.245608514873444,0.6337338164937063,1.9320736506259397,0.6357152674684636,0.00018896257390607407,0.0,0.0028638172709587453,-0.13685316685039486,5.737551544550688,3.1022249679241276
8,0.15191235104466408,-0.06153986803943032,1.1648486984469086,0.3833970056520884,3.6858908966690915,2.5181959459999192,0.8860714003980747,0.004623310564569459,0.09742102646280866,2.0107966169595475,0.36964653957443555,-1.184744572554291,2.4043008412189164,0.09573243531669667,0.9051980201202526,2.1644915383188854,0.7714040518476238,0.060259597455396254,0.6867549808289897,1.350739655424718,0.0,-0.002825166998129032,-0.02638694727639333,7.718737445750163,7.0611864526138115
9,-0.1040088482718122,-0.15521547042886993,0.43066209325614985,0.960683863577365,2.176355776959042,2.462163755466792,0.41959173116606635,0.0006676839621302852,0.8431458365647531,1.167687230914701,0.2728167266892295,-1.1070066475796665,5.539627308751068,0.8319987878396379,0.5650056476328034,5.8184403281536285,0.9122285027907153,2.3158733564720224,0.32211780077346674,4.607683342259404,0.0,0.007450837192888828,-0.17376684530393413,5.907704167101897,4.936617625396578
