,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,treatment,error,design1_y,design2_y,design3_y
0,0.8697243276039327,0.25,2.0334105171694765,0.993391206954185,0.7865717566363943,1.1463138408201266,0.9266421117471231,0.0030155526221870162,0.009501584395497708,5.996522470983835,0.0,-0.004182663364262198,0.46324841853672094,5.08050465821592,5.266685740116904
1,1.1196814535900304,0.25,0.29850614799037006,0.47910840041071384,2.23443123997646,1.13391287005457,0.4262961189073594,0.004757066510860289,0.719578893300102,3.764022864338598,0.0,0.02209897592974113,0.5520193393272487,4.293057634361856,4.541727997759363
2,1.0339574197662391,0.25,0.37643664700088664,0.9966591007901573,0.9098272003614154,0.4402381941584848,0.3445906062434534,0.17029856373344976,0.965498920531333,2.5198710404842375,0.0,0.01101851571028223,0.519507870651842,2.859179658021227,3.0864190129627866
3,0.819244634329829,0.25,1.8050057493198646,0.06934802257658314,2.622343744231333,0.43753823108048284,0.6754750216464701,0.027447953388133335,0.07988394365697334,1.0033884445584293,0.0,-0.010149412956278607,0.44466174562617866,5.049086334251985,5.222647492834443
4,0.9305679697637756,0.25,2.373495382905137,0.7895440256385643,3.573294568560545,1.2017882868090324,0.1984418920638149,0.19760530032441742,0.9998451039465218,1.7294191675745423,0.0,-0.0048527584446990315,0.4777892339962449,8.05826950546858,8.259661497909523
5,1.198172384451658,0.25,4.597778742074084,0.2020600515516881,1.1069318321435626,0.4166500429909492,0.2692353242441004,0.0001600566386392358,0.35664000648708605,5.61591915976047,0.0,-0.008427390107289103,0.5411157060056254,6.439993278652994,6.708286374765908
6,0.7087984907928311,0.25,0.5536633840356401,0.8541097662323176,4.203285096108423,2.1974506666138574,0.30058176415420457,0.00010409812786071173,0.6224735091942154,3.118348045740262,0.0,0.0021802202336805884,0.42937984293188836,7.935689133223918,8.081638755922127
7,0.9485304845372587,0.25,1.1932137258984268,0.8730654424566492,1.7150261040167107,2.0298199650796462,0.34829986967961607,0.08390073103755803,0.49659775315793014,2.7375939749112,0.0,0.004914117596979418,0.49204673873129406,5.941039355048413,6.146921976182727
8,1.151912351044664,0.25,0.23816436413012665,0.24449089750498756,1.7498495405233347,1.3401275051673842,0.050100005852641884,0.11595556146404087,0.8972932587428648,0.060288793331155235,0.0,0.02618425516325245,0.5641623429244184,3.7238165624890858,3.9805446502502515
9,0.8959911517281878,0.25,0.8614341754278317,0.412215433624892,2.682816201187057,4.124167092357212,0.06420738470688457,0.23512467966585926,0.0022044244774840362,3.254167884232404,0.0,0.0007671936191222374,0.4747649815511692,8.206400096216115,8.399147884148162
10,0.9185336618053535,0.25,0.45393101897338484,0.20252739351221188,3.432100611195703,1.6676177768236897,0.39019187809368505,0.32111603225464225,0.9583930984990764,0.49905666097484586,0.0,-0.008095626086513312,0.47153778936482504,5.873081174418476,6.071464589869815
11,0.9886349237275731,0.25,0.6434081119482424,0.8683123399937921,2.9259156312293753,0.8628972657174613,0.16102043954554573,0.0006874177472234159,0.00815262513383063,5.399685616352563,0.0,-0.0006954352783349779,0.4964632956535583,5.424837913610537,5.64074664454243
12,1.1789667551349146,0.25,2.4396136585260915,0.01219301967327137,2.144242569807445,2.7310667796214436,0.14451694622499658,0.04545204372908133,0.7006763629664133,3.60555416971792,0.0,0.0005941602723425102,0.5453358490560711,7.452710187900593,7.7162018766843214
13,0.9233317603978419,0.25,2.438577515045227,0.8686949442259801,3.619829329240541,2.4458626190397563,0.7382363500323581,0.3883015086584988,0.014673312730148666,1.1116016342246777,0.0,0.007429813774216247,0.48826275387367674,9.50539422132572,9.70497716142518
14,0.9467221648424722,0.25,1.8286584922205988,0.2555338511562143,4.862430111021987,2.4001013680547367,0.4822137664339591,0.25118524525627595,0.0001746195200150675,1.0791700804874442,0.0,0.01635122019134882,0.5030317614019668,9.488075042644883,9.693505583855503
15,0.9478778469257779,0.25,0.19796628670690003,0.8714739581393803,4.598790269830025,0.6270906399301256,0.2790953020645491,0.041950374767709984,0.22154986630556733,0.5833344607621627,0.0,0.007164939666163251,0.4941344013976078,6.427486094272595,6.6332055560040395
16,1.2647116099270548,0.25,0.5011652082305843,0.7825328859659572,1.1707468158474075,2.2024548325340576,0.6179191233648952,0.6074326260593004,0.7677894809926943,4.917782234553679,0.0,-0.0011872286411641374,0.5649906738405995,4.780712513936843,5.065640416418606
17,1.2624143306768545,0.25,4.202614145090822,0.05845611009686401,1.5331139361442685,1.6056132701617711,0.6250080612096692,0.6930762180939873,0.11657511636122657,2.8790180459893437,0.0,0.004450108176094895,0.5700536908453085,7.529247569669821,7.813601152339035
18,1.1204864677454653,0.25,0.90366087429942,0.6465130048678894,3.2228035092563987,2.015624670580533,0.10277463702944141,0.04933747516757862,0.6990149861382325,0.5034451759300571,0.0,0.011565102727645936,0.5416867196640122,6.9251671617318875,7.174038778668254
19,1.0463423679009827,0.25,1.4586756858783008,0.2929708789453638,2.8337568300709393,1.245941799571527,0.6848442354199451,0.028952683826064474,0.1595974399757976,2.4408669097666276,0.0,0.0035840886459732723,0.5151696806212189,5.959929283112104,6.19026487508735
20,1.0884842291075492,0.25,0.02771811021384267,0.5661624763287351,2.82228820096626,1.7456949190086328,0.44707803215003067,0.21886668931525025,0.7233270851797957,0.4250681795535941,0.0,0.001623693070227377,0.5237447503471147,5.288487399587698,5.5293584568645855
21,1.1788878433780958,0.25,1.094779139071208,0.8101042100262704,3.3335295321534,1.2873384950109348,0.7129592753897934,0.870050730289801,0.9657785082978135,1.9123764186158079,0.0,0.0025895568820021608,0.5473115177265261,6.653340933143816,6.9168128939883395
22,0.887699935791713,0.25,1.7526327929637664,0.14285068908502882,2.8725850442225505,0.33676467554817063,0.6488463015433009,0.004086578038344565,0.027478769198662607,1.4337095599574434,0.0,0.0042642122366666375,0.4761891961845949,5.234097414056183,5.424772398004111
