,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,treatment,error,design1_y,design2_y,design3_y
0,0.8697243276039327,0.125586267215274,0.7940892621029321,0.15797011082189125,0.8304339545980133,0.9323082110088917,0.22246920191461775,0.20108967017312881,0.5487761840567927,0.8176533613849197,0.0,-0.012079603567115158,0.33093774554914207,2.7655150685722494,2.9750601952166997
1,1.1196814535900304,0.7837973630138825,0.6897664572788168,0.9332375346818389,1.699820537134628,3.7473151263913995,0.44041536481276994,0.20972902395472276,0.9637218115103016,7.540477728498702,0.0,-0.013532283022366247,1.0501854433890236,7.056607372464318,7.421257264235009
2,1.0339574197662391,0.859075271275922,1.7567897020928416,0.5093858353738439,1.9896088977986595,2.818948346494625,0.6085589767889684,0.24718397740590603,0.44252290144155826,4.141401555966878,0.0,-0.00152164779738425,1.1160429784200974,7.073211133962584,7.392232963683206
3,0.819244634329829,0.00030962536324063983,2.0316623789452914,0.8207773197026,1.1831603683326355,0.31495113943316405,0.4392150672828205,0.03465473437532944,0.38669170060690955,0.14713941956289742,0.0,-0.009022609208817126,0.19609817473688076,4.341683409886494,4.546494520535019
4,0.9305679697637756,0.7374491614684924,0.8291968506729519,0.9893417848967182,0.03768680647758216,2.9602472915224833,0.550352251650726,0.38159583790993673,0.9942004322250638,5.076362130208534,0.0,-0.0003639152046845049,0.9697272387047516,4.816108818365051,5.14555975866495
5,1.198172384451658,-0.43424990662527496,0.41958655056204824,0.7227556059231282,1.4360120868064556,2.0185826065023824,0.18422708164158086,0.2137496924605111,0.4887124464303392,3.8504151738810535,0.0,0.0030913687240477,-0.13161544178831275,4.382903265205425,4.58815987061631
6,0.7087984907928311,0.398670546417223,2.3746016279057596,0.01738124860644793,2.4258668197900106,0.8477766824635852,0.39933670114090175,0.15301504946609215,0.060050109961120576,0.8498912594906384,0.0,0.005359548693126571,0.5812297178085574,5.87032120066754,5.968051721075445
7,0.9485304845372587,-0.06712401313917071,2.8253485892680494,0.29078856901533406,0.20576855188457666,2.5019415774709737,0.30921775868588564,0.171592822970937,0.004909337821719298,0.49289576285402137,0.0,-0.01153002589502214,0.15847858210012183,5.778755255174326,6.013635059738687
8,1.151912351044664,0.09615032990142425,1.1648486984469086,0.3833970056520884,3.6858908966690915,2.5181959459999192,0.8860714003980747,0.004623310564569459,0.09742102646280866,2.0107966169595475,0.0,-0.006517673021278222,0.37761074464131206,7.793890038697441,8.077245683488531
9,0.8959911517281878,-0.1380386760721748,0.43066209325614985,0.960683863577365,2.176355776959042,2.462163755466792,0.41959173116606635,0.0006676839621302852,0.8431458365647531,1.167687230914701,0.0,-0.011359163665538526,0.07459994819433363,5.949486987557723,6.163957437443891
10,0.9185336618053535,0.7768131976694924,2.2979956321653185,0.12943035114422097,1.2326379504591078,1.847267678083691,0.026320044601012636,1.2943507838628427,0.20756607853274975,1.6446220172073183,0.0,0.0034999664645273204,1.009946579585358,5.510831578316866,5.8271522205662
11,0.9886349237275731,0.7769372352159338,0.6601645782815151,0.9053399384436779,1.9365161733921754,1.1235836666568817,0.7796822708571234,0.33932748925528516,0.9738668672526678,3.4290142249666933,0.0,-0.002144379029010706,1.0219515871188165,4.62345997774524,4.957271592552611
12,1.1789667551349146,0.1543997773336112,3.764320696468987,0.47876585867933963,0.7252119306503828,2.1182994940587476,0.08886321189643952,0.001199533989094611,0.009890150772204585,1.8663812464082712,0.0,-0.0022131044091672518,0.4469283617081726,7.161584764115096,7.444406807278491
13,0.9233317603978419,0.6877911532217993,0.4653433177249845,0.6854312406208489,1.143028230975792,0.45896750122465246,0.48978421963534435,0.7189532616433345,0.5102594634645031,1.748390132066473,0.0,0.009154679676572198,0.9277787729978322,2.7619249702228497,3.1001251517081236
